,Longitude,Latitude,clusterId
5215526343,114.27291799999999,30.59832,0
2869902468,114.354114,30.519708,1
10576554873,111.058425,32.444988,-1
8093906138,111.28031899999999,30.708000000000002,-1
4276320656,114.288078,30.550726,-1
4856182032,112.262666,30.973333,-1
2779969139,111.01216299999999,30.832258000000003,2
3783656115,114.262018,30.581621999999996,3
3458631353,111.01231299999999,30.832855,2
6260663067,111.28530900000001,30.691327,-1
493749121,114.296876,30.546993,4
4298822634,114.262018,30.581621999999996,3
8642011210,114.29865500000001,30.546588,4
6318549123,114.21592700000001,30.511695,-1
2774261407,111.01929299999999,30.834788,5
6091178750,114.26358400000001,30.588922999999998,-1
5197774747,114.264335,30.604229999999998,6
7833348372,114.355802,30.540315999999997,-1
5817132967,111.01936299999998,30.834794,5
2980262263,114.40904599999999,30.554896999999997,-1
480573001,114.283561,30.570538,-1
7836480554,114.354141,30.54215,7
6089971965,114.29693300000001,30.547172999999997,4
3776527917,114.262018,30.581621999999996,3
6318551899,114.21558300000001,30.520272,-1
5790061840,114.319298,30.254101000000002,-1
532608116,111.006546,30.830613,8
5557874990,114.30078600000002,30.543527,-1
4215140433,114.409575,30.612288,-1
3458439305,111.019222,30.834819,5
5891615065,111.260604,30.735933000000003,-1
5789636277,111.286201,30.7005,9
526476776,111.006546,30.830613,8
7834376962,114.35348799999998,30.541844,7
3458468437,111.019222,30.834819,5
5789626377,111.286201,30.7005,9
4080127050,111.02096499999999,32.397179,-1
7837384796,114.17455600000001,30.494797,-1
2260385694,114.296844,30.547071000000003,4
4474229313,111.011353,30.827517999999998,-1
4655460703,114.397605,30.473336,-1
4212067335,114.25479399999999,30.548346999999996,-1
5183670451,114.264335,30.604229999999998,6
8482390412,114.31531899999999,30.607333,-1
3459337294,111.019222,30.834819,5
413402094,110.48126200000002,31.041168,10
6043538441,114.29693300000001,30.547172999999997,4
241064953,114.25369199999999,30.57645,-1
8243758882,110.75901,30.959651,-1
3570969734,114.30939599999999,30.550176,-1
4080187888,111.02096499999999,32.397179,-1
413408959,110.48126200000002,31.041168,10
2780832194,111.01241999999999,30.832871,2
500816490,114.267425,30.580588,-1
5715629545,114.25781200000002,30.593001,-1
6796468677,113.11523400000002,31.620953999999998,11
3087736220,111.008605,30.81823,-1
526634561,111.006546,30.830613,8
493703142,114.35995,30.542136,-1
2950403577,114.29682199999999,30.547186,4
4450910125,114.35897800000001,30.542074,-1
6054889506,114.263076,30.591867999999998,12
492652718,110.830569,30.829990999999996,13
6039324695,114.263094,30.58655,14
5719675881,114.252319,30.604821,15
5165473073,114.264335,30.604229999999998,6
232467009,111.00726999999999,30.826790000000003,-1
5183778069,114.264335,30.604229999999998,6
5716200930,114.25781200000002,30.593001,-1
10587424403,113.8899,29.718658,-1
7834183368,114.35325800000001,30.542146999999996,7
7725055314,111.412353,30.987027,-1
5061979474,112.141227,32.034564,-1
440788016,114.365551,30.539328,-1
2906351531,114.30287,30.620938,-1
2435502661,111.006546,30.830613,8
