,Longitude,Latitude,clusterId
4832200194,116.391213,39.912766,0
4689929266,116.422523,40.224269,-1
9020990879,116.73709,39.880531,-1
2336543667,116.269769,39.909143,-1
4325565406,116.66398999999998,40.445378999999996,1
221977175,116.40357900000001,39.907119,2
8041587809,116.38498,39.904975,50
348386912,116.41400800000001,39.901275,-1
1403061248,116.394653,39.938697999999995,3
6825043125,116.506529,40.022040999999994,4
2740446471,116.554701,40.447511,198
6933598073,116.514719,39.994946,5
3045266993,116.32736200000001,39.940804,6
6088342813,116.437522,39.960229999999996,-1
6528262305,116.39121999999999,39.92435,0
8520739772,116.38795800000001,39.92412,0
4465797981,116.375999,39.970665999999994,7
4253651109,116.39136599999999,39.907777,0
4453499249,116.38446,39.93892,8
9448957762,116.01183300000001,40.356333,9
5995831206,116.40653,39.884352,10
2770506597,116.41147600000001,39.916582,11
8208464277,116.38781100000001,39.937816,8
3398726774,116.390179,39.991359,12
6925292716,116.38684199999999,39.937875,8
1844755781,116.33558400000001,39.904986,13
6943725796,116.370875,39.985471999999994,-1
8435518833,116.391155,39.913297,0
2221310004,116.39023300000001,39.916517,0
7391612240,116.390404,39.92342,0
4431936146,116.32860600000001,39.940146,6
2488952053,116.40428700000001,39.877007,10
5471190880,116.855228,40.334081,14
3249387777,116.39551100000001,39.981592,15
1242264954,116.452224,39.913686,16
1754319472,116.27122800000001,39.98146,17
4224403521,116.39169199999999,39.894608000000005,0
5834567112,116.402635,39.907514,2
3797946052,116.380748,39.938607,18
8335010445,116.560997,40.4383,-1
2463034832,116.36993400000001,39.919216,19
3179440101,116.384353,39.914476,20
9937413376,116.554927,40.447165999999996,198
2093324105,116.36856,39.920006,21
3045246099,116.32736200000001,39.940804,6
11088830066,116.38790800000001,39.906009000000005,0
441969457,116.4516,40.015438,-1
2740350937,116.39096200000002,39.903559,0
6788036239,116.301097,40.047131,-1
2281396933,116.37268,40.002371000000004,-1
231109966,116.309573,39.989007,-1
2738292434,116.412568,39.899591,-1
409501037,116.44155900000001,39.908615999999995,-1
388476100,116.3768,39.915529,22
8732615753,116.50688600000001,40.456187,-1
255258706,116.38366599999999,39.94133,23
4506652303,116.333128,39.991169,-1
1242465231,116.46152,39.930031,24
3783306728,116.564498,40.431661,165
3141512348,116.38782900000001,39.904348999999996,0
3226357214,116.401519,39.943765,-1
1414939212,116.384482,39.931228000000004,-1
4204921851,116.405336,39.915944,2
6027622230,116.059808,40.289415999999996,25
231486717,116.406578,39.881963,10
5463908843,116.012833,40.35,-1
8164326732,116.33008000000001,39.944913,26
543881154,116.30908000000001,39.912040000000005,-1
4253636501,116.39041599999999,39.920463,0
3979058307,115.570333,39.839166,-1
9523902924,116.38401,39.99527,-1
8713523909,116.377924,39.929496,27
1617400731,116.36856,39.913949,28
5152981725,116.432666,39.923333,65
3193547504,116.490526,39.983236,29
450604704,116.390275,39.915332,0
10092231485,116.326675,40.321059999999996,-1
3120531744,116.36001999999999,39.918426000000004,30
3159103043,116.217323,40.293696999999995,163
4763475861,116.553053,40.436364000000005,-1
3047179819,116.104202,40.047065,31
6349421567,116.471144,39.903319,-1
3441485691,116.451301,39.933828000000005,-1
4244935014,116.391811,39.913633000000004,0
5059280834,116.397228,39.93971,32
8574002390,116.430094,39.931969,-1
2053468064,116.39259299999999,39.924877,0
1241641935,116.44011599999999,39.944275,-1
287526148,116.39396599999999,39.92198,0
7286707628,116.404137,39.879806,10
2139504787,116.400833,39.930405,32
8630618937,116.39413799999998,39.917027000000004,0
7067549875,116.404981,39.919940000000004,-1
4437926927,116.274576,39.998509000000006,33
5179471255,116.24316599999999,40.298333,34
3872532036,116.39551100000001,39.908221000000005,-1
327255818,116.45359099999999,39.91265,-1
4442804109,116.60356499999999,40.078990999999995,35
10883004063,116.41811299999999,39.986228000000004,36
8267524047,116.389074,39.916911999999996,0
5690285670,116.588201,40.078875,37
372160351,116.320872,39.982158,-1
2074936602,116.391305,39.916846,0
2999992986,116.33534399999999,39.904994,13
5160502047,116.41666599999999,39.945333000000005,38
5634532399,116.391802,39.90233,0
5181738789,116.390833,39.914165999999994,0
7391603606,116.390404,39.92342,0
8268404630,116.389074,39.916911999999996,0
