,Longitude,Latitude,clusterId
9929835484,113.387505,38.868460999999996,0
5743576048,112.90512,38.002790999999995,-1
268865446,113.287582,40.091139,-1
9929358745,113.58928600000002,39.007719,1
9928695253,113.60266100000001,39.066758,-1
9377656468,112.188842,37.199979,-1
6905101830,113.590499,39.008333,1
1582452646,113.252048,38.711366,2
5792991527,113.032836,39.303487,3
4931060891,113.28964199999999,40.088287,-1
9926963935,113.13018000000001,40.109413,-1
5791011513,111.68701100000001,36.822477,-1
8870376706,112.181825,37.204423,4
9929799095,113.387363,38.868572,0
5183365741,112.177448,37.204516,5
2297174434,112.519397,37.849713,-1
5071981082,112.177448,37.204598,5
8869689051,112.181825,37.204423,4
9722877971,113.12828,40.111294,6
5063028575,113.53,38.082689,-1
7549838600,112.88683300000001,35.501833000000005,-1
9929979183,113.38719099999999,38.868961,0
463556698,113.28346200000001,40.085163,7
6905101952,113.590499,39.008333,1
3675275438,112.177448,37.204516,5
8319057272,112.223752,37.57723,-1
463558287,113.28346200000001,40.085163,7
2056967638,112.54737800000001,37.872075,8
4813934876,112.175148,37.202166,-1
5797749546,113.203125,40.098033,9
8869618855,112.181825,37.204423,4
2285247814,112.329711,37.267495000000004,10
2280768157,113.288269,40.084113,-1
3271685855,112.155647,37.205175,-1
1466756656,113.29290300000001,40.106765,11
9929132763,113.52340500000001,39.031088000000004,-1
7097819351,112.418975,37.731624,-1
1465889529,113.29290300000001,40.106765,11
2080674093,112.55819299999999,37.864622,-1
4033628953,113.52653500000001,39.832268,-1
154862835,112.563686,37.864825,-1
2248476004,113.3638,38.836231,12
11490527136,113.12721100000002,40.11023,22
5797304862,113.203125,40.098033,9
4034407374,113.201751,40.13689,-1
7202514838,113.9886,40.436625,-1
4812845228,112.17761899999999,37.204491,5
11490135013,113.13904699999999,40.107191,-1
2285247026,112.329711,37.267495000000004,10
2982476213,112.54274299999999,37.869433,13
9726096764,113.12828,40.111294,6
5134267605,113.561725,37.869162,-1
3722014217,112.17779099999998,37.203396999999995,5
2984349764,112.54274299999999,37.869433,13
90177591,112.17281299999999,37.202234999999995,14
10016528226,112.43019699999999,37.406255,-1
9926938284,113.122841,40.110052,15
5121951752,112.565917,37.588118,-1
5797455855,113.203125,40.098033,9
1191823824,112.17650400000001,37.204423,5
9930269943,112.17883,37.200136,-1
9928651183,113.633366,39.062225,-1
484942601,113.71,39.65,-1
7981482510,112.180683,37.198454999999996,-1
5781342394,113.219604,40.099084000000005,16
2056179607,112.54737800000001,37.872075,8
1190960763,112.17650400000001,37.204423,5
5020247977,112.16423,37.199432,-1
9377643924,112.191975,37.205259999999996,-1
348623578,112.575874,37.885286,17
9929752725,113.387752,38.869071999999996,0
8869503413,112.181825,37.204423,4
7202537492,114.119813,40.511055,-1
5493172638,112.17578999999999,37.201442,-1
8724254399,112.08623100000001,37.563604,-1
463553557,113.28346200000001,40.085163,7
90446323,112.17281299999999,37.202234999999995,14
1581521915,113.252048,38.711366,2
5791121599,111.68701100000001,36.822477,-1
9930088744,112.177663,37.200333,-1
9723062579,112.182083,37.206542,18
6134547067,111.464568,36.805346,-1
5797877251,113.203125,40.098033,9
9926928644,113.121133,40.109955,-1
6243602142,112.42584199999999,37.365790999999994,-1
7164218978,113.67965600000001,39.692129,-1
6238772729,112.172126,37.209413,-1
2984355200,112.54274299999999,37.869433,13
8869571435,112.181825,37.204423,4
4826553867,112.038574,37.509725,19
4825265292,112.038574,37.509725,19
5785706940,112.576904,36.949891,-1
4827227580,112.038574,37.509725,19
9926904155,113.123672,40.110136,15
11490676635,113.36118799999998,40.091105,-1
7549842210,112.885166,35.4985,-1
11490705613,113.36008600000001,40.093844,-1
2983503409,112.54274299999999,37.869433,13
9926960236,113.12600800000001,40.110238,22
8761015100,112.5255,37.864833000000004,-1
5183363093,112.177448,37.204516,5
8323384761,112.17890700000001,37.200731,-1
2278221677,113.884277,39.715638,-1
6239388564,112.551841,37.867535,-1
484944759,113.71,39.65,-1
2285237534,112.329711,37.267495000000004,10
5793459716,113.032836,39.303487,3
11490535964,113.293494,40.087463,-1
9926942825,113.126952,40.110052,22
9928438134,113.661505,39.040688,-1
1464126272,113.29290300000001,40.106765,11
5793555754,113.032836,39.303487,3
8577065916,113.61648500000001,37.860759,-1
9927506393,113.12263,40.110133000000005,15
4812833034,112.17761899999999,37.204491,5
90169588,112.17281299999999,37.202234999999995,14
5062835827,112.060546,39.283293,-1
11490201254,113.125724,40.110202,22
7549858506,112.99866599999999,35.449,-1
88864385,113.203125,40.094882,-1
9722864909,113.12828,40.111294,6
3826935865,113.70845,39.659372,-1
5797915249,113.203125,40.098033,9
8869794983,112.181825,37.204423,4
4475420770,113.30551000000001,40.091771,-1
11490726516,113.35913000000001,40.09125,-1
484948527,113.17136699999999,40.109194,-1
14310612,112.177104,37.203944,5
2984360430,112.54274299999999,37.869433,13
1461328653,113.299255,40.103285,-1
5179609905,113.53,37.770714,-1
9723061471,112.182083,37.206542,18
3646312034,113.701629,39.668481,-1
2278216583,113.884277,39.715638,-1
9928830893,113.5639,39.078829999999996,-1
4475442422,113.709998,39.667919,-1
9929755316,113.38740800000001,38.868955,0
5785314621,112.576904,36.949891,-1
1333805795,113.28346200000001,40.085163,7
6902425778,113.590499,39.008333,1
2285276790,112.329711,37.267495000000004,10
9926847085,113.12259399999999,40.110177,15
2284500681,112.329711,37.267495000000004,10
9930190186,112.18006899999999,37.200196999999996,-1
2984355688,112.54274299999999,37.869433,13
2284498773,112.329711,37.267495000000004,10
3722829374,112.17779099999998,37.203396999999995,5
2982424007,112.54274299999999,37.869433,13
4475445600,113.709998,39.667919,-1
4825223422,112.038574,37.509725,19
88870480,113.203125,40.094882,-1
4034343248,113.114547,39.027985,-1
11490842735,113.29106100000001,40.092296999999995,-1
5792894467,113.032836,39.303487,3
7164959732,110.721244,34.873538,-1
348622492,112.575874,37.885286,17
9929255025,113.50716100000001,38.967175,-1
4828381652,112.038574,37.509725,19
5183949866,112.177448,37.204516,5
3272529316,112.155647,37.205175,-1
9722801983,113.30410400000001,40.093798,-1
1581510067,112.155475,37.203944,20
11490090315,113.13426299999999,40.107908,-1
8325485560,112.178844,37.204417,5
14310359,112.177104,37.203944,5
9607524371,112.18328400000001,37.201586,-1
11490956483,113.290297,40.092388,-1
4812078861,111.842021,36.89033,-1
4034406412,113.201751,40.13689,-1
5781186228,113.219604,40.099084000000005,16
9926946896,113.125644,40.110208,22
5790968896,111.673278,36.815881,-1
2278218175,113.884277,39.715638,-1
348623706,112.575874,37.885286,17
5214416510,112.42851999999999,37.387781,-1
90454330,112.17281299999999,37.202234999999995,14
1582675430,112.155475,37.203944,20
7202446964,113.77898,40.381519,-1
422229702,112.15736299999999,37.203124,20
2981932520,112.54274299999999,37.869433,13
348623093,112.575874,37.885286,17
8333371756,111.867333,36.896833,-1
5214416892,112.42851999999999,37.387781,-1
9726104684,113.12828,40.111294,6
263149117,112.316751,37.355694,-1
11489986125,113.244238,40.091311,-1
11491212455,113.33718799999998,40.08103,-1
2981868788,112.54274299999999,37.869433,13
5785302165,112.576904,36.949891,-1
2282643075,113.3638,38.836231,12
2056179203,112.54737800000001,37.872075,8
422229568,112.15736299999999,37.203124,20
5993647695,111.43388799999998,39.640236,-1
11490452654,113.1257,40.11018,22
4474646333,113.30551000000001,40.091771,-1
1461321661,113.299255,40.103285,-1
2056959680,112.54737800000001,37.872075,8
11491119665,113.35651899999999,40.091879999999996,-1
1582853884,113.25101799999999,40.10683,-1
1191803642,112.17650400000001,37.204423,5
9927318705,113.12258,40.110158,15
1461399689,113.29290300000001,40.106765,11
9926934004,113.12281599999999,40.110058,15
5778229102,113.219604,40.099084000000005,16
11489976125,113.26176299999999,40.086719,-1
8869705323,112.181825,37.204423,4
437258418,112.541198,37.875124,-1
2285243044,112.329711,37.267495000000004,10
3278280442,112.155647,37.205175,-1
1581592023,113.252048,38.711366,2
8575969263,113.600692,37.851543,-1
2281507950,112.329711,37.267495000000004,10
4073796986,112.17796299999999,37.204013,5
3161057095,112.18139599999999,37.19157,-1
5796716635,113.203125,40.098033,9
9726288318,112.182083,37.206542,18
11489965935,113.27601899999999,40.085260999999996,-1
2548300696,113.58404099999998,38.999842,-1
2281515126,112.329711,37.267495000000004,10
3271696771,112.155647,37.205175,-1
1439813983,113.29290300000001,40.106765,11
422229522,112.15736299999999,37.203124,20
2833883876,113.28105900000001,40.088972,-1
7183344111,112.17796299999999,37.238255,-1
2284457785,112.329711,37.267495000000004,10
4812829092,112.17761899999999,37.204491,5
7763509288,113.30131499999999,40.121009,-1
8230821841,113.261661,38.717459999999996,-1
7029994695,112.18299999999999,37.205333,18
7763495554,113.588848,38.995573,-1
36871732,111.774902,38.444984000000005,-1
5793660884,113.032836,39.303487,3
2284493033,112.329711,37.267495000000004,10
14310564,112.177104,37.203944,5
9927830034,113.18201100000002,39.565108,-1
4034342398,113.114547,39.027985,-1
11489984945,113.245861,40.090983,-1
7764155552,112.183971,37.205175,18
4823414086,112.038574,37.509725,19
484948865,113.17136699999999,40.109194,-1
4474664493,113.301883,40.091369,-1
2833876050,113.28105900000001,40.088972,-1
2082945040,113.276596,40.093897,-1
2984354686,112.54274299999999,37.869433,13
6240180949,112.172126,37.209413,-1
1582683566,112.155475,37.203944,20
1582938994,113.25101799999999,40.10683,-1
9928508866,113.648247,39.058665999999995,-1
7549868688,112.83516599999999,35.503,-1
7029992471,112.18299999999999,37.205333,18
5134268265,113.561725,37.869162,-1
7549866096,112.881666,35.4975,-1
11490063266,113.27598799999998,40.085519,-1
9929430335,113.591516,39.007752,1
5183357505,112.177448,37.204516,5
90166736,112.17281299999999,37.202234999999995,14
9723058581,112.182083,37.206542,18
2056167867,112.54737800000001,37.872075,8
1580947019,113.29118700000001,40.083062,-1
9928319176,113.65683,39.054958,-1
348621371,112.575874,37.885286,17
9927844185,113.709391,39.659883,-1
5793603032,113.032836,39.303487,3
5793257281,113.032836,39.303487,3
8682705054,112.08623100000001,37.563604,-1
348624381,112.575874,37.885286,17
6041257458,112.62651399999999,37.752528999999996,-1
